uniqueID,drugName,condition,review,rating,date,usefulCount
66108,Propranolol,Benign Essential Trem,"""Propranolol is a miracle for me. Not only does it stop my tremor, which had made writing almost impossible, but it also is the medicine of choice for my Premature Atrial Contraction which caused heart palpitations. I&#039;m only on 80 mg, but it&#039;s enough to allow me to do my work and write neat enough to be read. My dad who is 75 is on a higher dose and his tremor is quite noticeable even with the medicine. I&#039;m not looking forward to getting older with this tremor.""",10,9-Feb-12,73
74410,Ethinyl estradiol / norethindrone,Birth Control,"""Hi Judy ....do you think I should accept this ....

I was on this pill to help with ovarian cysts and heavy periods. I&#039;d give it a 10 out of 10 for helping with those!!! However, I took it EVERY DAY at the SAME TIME for the last three years and am 7 months pregnant. I don&#039;t trust it as a birth control at ALL!""",1,4-Jun-10,4
148146,Norethindrone,Birth Control,"""I am twenty-two years old and I started taking the pill on the last day of my period (May 12th). I bleed six to nine days later (May 18th - May 21st, can&#039;t remember exactly). I also bleed nine days after that (May 30th), twenty three days after that (June 22nd), and today is twelve days since then (July 4th). Every time it was heavy bleeding and has seemed like a period. There has been severe cramping as usual and I feel awful and it&#039;s worse because it&#039;s happening so much more than before! Each time I have bleed has lasted two to seven days. This pill is frustrating because I cannot tell what is my period and what is the in-between bleeding!! It seems to have worsened my depression, too..""",4,4-Jul-15,7
162726,Cefdinir,Otitis Media,"""I was prescribed Cefdinir for strep and after two doses had a severe headache, nausea, diarrhea and after 24 hours broke out is very painful hives on neck and chest - now I&#039;m taking benadryl and a topical - Clobetasol Propionate for the rash and a different antibiotic for the strep.  After reading all the side effects people get from this drug I do not recommend it.""",1,16-Jun-17,4
48395,Methadone Diskets,Pain,"""I was tried on numerous medications for my chronic pain. When I took my first dose of methadone, I was &quot;nearly&quot; pain free for half the day and the dose doesn&#039;t need to be increased as often as it did on other drugs such as Oxycontin. For break through pain I only need an anti-inflammatory or another mild narcotic such as Percocet, and only rarely.
I think this is a great drug for pain!""",10,16-May-08,117
117514,Nortriptyline,Pain,"""I was given  nortriptyline by a pain doctor 7 years ago. It did help somewhat with the pain.
However the side effects have been giving me problems ever since. I have problems concentrating but worse than that I daydream constantly.  I can&#039;t shut it off. It lasts for hours. 
It is like it turned on a daydreaming switch in my brain and I can&#039;t shut it off. I went off of it expecting it to stop. It never has. It gets more unmanageable. I do not know what to do.""",3,24-Feb-16,63
59318,Zyrtec,Allergic Rhinitis,"""LOVE Zyrtec D...HATE HATE HATE THE PACKAGING....why can&#039;t you put it in a bottle instead of having to open ALL these tiny blister packs!!! This packaging is AWFUL!!""",10,18-Jun-16,10
116272,Adalimumab,Ulcerative Colitis,"""Been on Humira for 6 months, had 14 injections. It hasn&#039;t helped my UC symptoms at all. The injections burned really bad for several hours. Then the skin around the injection site  become red, raised, and very warm to the touch. The patch became bigger and bigger after each injection.   I have been more tired than I&#039;ve ever been before, and barely have any energy to do anything but go to work.  Over the few months, I&#039;ve had a few incidents of cold-like symptoms; fever, sweating, chills, that lasted sometimes more than two days.

As for my UC symptoms, there&#039;s been no change, and they possibly even got worse. On a typical day, I have 10-15 bathroom trips. On a bad day, 20 .""",1,17-Oct-15,29
93918,Trintellix,Major Depressive Disorde,"""I was diagnosed with major depression after years of dealing with terrible Rheumatoid arthritis that has limited my mobility. My doctor prescribed me 3 different antidepressants and after Cymbalta gave me head zaps and my anxiety was causing panic attacks he switched me to Trintellix. I started on the 5 mg while I was weaning off 60 mgs of Cymbalta. The nausea was so bad. I would like to think I have a pretty strong stomach but this med made me sick like when I was pregnant. I stuck with it and 3 weeks in at 10 mgs I feel fantastic! I&#039;m so glad I stuck with it!! I&#039;m laughing again and my motivation is incredible! It was so worth it! If you&#039;re debating it stick with it through the nausea to see if it works for you. Im truly thankful!!""",10,19-May-17,56
216718,Ciclesonide,Asthma,"""Did NOT work for me.  Used it for 30 days.  I was hoarse the whole time, and during the 25-30th day had developed thrush (which I got rid of by using salt water gargles).  I&#039;ve had asthma reaction to the historic pollen levels in Atlanta (2010) all through the pollen season (March through to the end of May).""",2,29-May-10,10
128270,Phentermine,Weight Loss,"""Last year I started taking phentermine 37.5 mg and lost about 15 pounds, but when I stopped I gained it all back. So I went back on it December 1 and started Weight Watchers at the same time. Eight weeks later I have lost 21 pounds. And my cholesterol has dropped 30 points already from 189 to 159. The key this time around is the WW. You&#039;re wasting your money on the Phen if you don&#039;t follow some sort of diet program and learn to change your eating habits for life. My downfall last year was thinking I could eat anything I wanted and not gain weight, and that&#039;s why you gain when you stop taking the pills. I am 59 years old and can&#039;t do that anymore.""",7,23-Jan-16,33
156127,Cialis,Erectile Dysfunction,"""I&#039;m a healthy 44-year old with no major physiological conditions, but have been under tremendous stress for more than a year. This made getting and maintaining an erection difficult, because I was worried about whether I could perform, even though my wife and I have always had a great sex life for nearly 20 years.

My doctor wrote a script for the 5mg daily dose at my request and all I can say is &quot;wow&quot;! My only qualifier is I seem to be having more frequent heartburn, but that could simply be a flare up of an existing condition due to my holiday season diet of fattier foods. Enzyme supplements, acidophilus supplements and yogurt are my standard regimen to treat this, and I may cut my dose to alternating days to see if there&#039;s any change.""",10,21-Dec-11,22
161705,Remeron,Anxiety,"""It is the only medicine that helps me sleep on time and for 7 to 8 hours.""",9,3-May-11,53
183758,Cymbalta,Depression,"""I should have been on something a long time ago.  I love Cymbalta.""",10,13-Oct-08,44
29421,Topiramate,Bipolar Disorde,"""I was afraid to take this medication I went online and looked it up and read so many bad things about it hair loss memory loss etc ... I am so glad I went ahead and gave it a try for myself I think it&#039;s a miracle drug ! It&#039;s helped stabilize my mood, taken away my migraines and even helped me lose a few pounds !!! I haven&#039;t had any negative side effects at all from it ! I know it&#039;s effects everyone differently and for me personally it&#039;s been great I love it!""",10,20-Aug-15,67
30879,Miconazole,Vaginal Yeast Infection,"""The only thing giving me the least bit of comfort (while it feels as if Daenarys Targaryean (Game of Thrones...) has released her three fiery dragons to savage my lady parts) is reading through everyone else&#039;s horrible experiences- and laughing. 
DOWN WITH MICONAZALE. 

PS this is so awful if you haven&#039;t used it yet go destroy it &amp; if you have and your in my boat- best of luck.""",1,14-May-17,6
